sample_id,image_path,shrinkage,thread_defect,incomplete_molding,burr,contamination,split
incomplete_molding_ng_camera_3_242,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_242.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_243,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_243.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_244,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_244.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_245,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_245.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_246,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_246.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_247,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_247.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_248,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_248.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_249,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_249.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_25,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_25.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_250,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_250.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_251,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_251.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_252,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_252.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_253,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_253.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_254,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_254.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_255,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_255.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_256,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_256.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_258,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_258.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_259,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_259.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_26,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_26.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_260,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_260.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_261,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_261.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_262,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_262.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_263,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_263.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_264,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_264.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_265,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_265.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_266,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_266.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_267,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_267.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_268,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_268.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_269,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_269.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_27,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_27.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_270,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_270.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_271,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_271.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_272,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_272.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_273,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_273.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_274,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_274.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_275,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_275.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_276,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_276.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_277,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_277.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_278,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_278.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_279,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_279.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_28,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_28.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_280,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_280.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_281,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_281.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_282,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_282.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_283,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_283.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_284,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_284.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_285,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_285.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_286,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_286.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_287,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_287.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_288,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_288.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_289,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_289.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_29,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_29.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_290,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_290.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_291,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_291.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_292,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_292.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_293,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_293.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_294,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_294.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_295,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_295.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_296,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_296.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_297,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_297.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_298,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_298.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_299,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_299.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_3,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_3.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_30,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_30.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_300,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_300.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_301,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_301.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_302,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_302.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_303,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_303.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_304,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_304.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_305,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_305.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_306,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_306.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_307,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_307.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_308,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_308.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_309,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_309.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_31,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_31.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_310,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_310.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_311,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_311.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_313,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_313.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_314,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_314.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_315,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_315.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_316,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_316.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_317,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_317.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_318,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_318.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_319,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_319.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_32,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_32.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_320,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_320.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_321,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_321.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_322,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_322.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_324,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_324.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_325,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_325.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_326,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_326.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_327,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_327.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_328,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_328.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_329,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_329.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_33,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_33.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_330,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_330.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_331,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_331.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_332,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_332.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_333,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_333.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_334,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_334.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_335,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_335.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_336,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_336.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_337,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_337.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_338,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_338.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_34,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_34.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_340,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_340.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_342,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_342.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_343,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_343.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_344,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_344.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_346,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_346.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_347,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_347.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_348,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_348.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_349,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_349.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_35,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_35.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_350,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_350.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_351,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_351.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_352,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_352.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_353,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_353.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_355,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_355.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_356,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_356.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_357,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_357.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_358,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_358.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_359,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_359.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_36,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_36.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_360,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_360.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_361,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_361.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_362,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_362.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_363,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_363.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_364,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_364.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_365,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_365.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_366,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_366.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_367,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_367.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_368,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_368.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_369,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_369.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_37,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_37.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_370,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_370.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_371,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_371.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_372,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_372.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_373,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_373.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_374,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_374.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_375,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_375.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_376,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_376.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_377,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_377.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_378,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_378.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_379,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_379.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_38,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_38.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_380,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_380.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_381,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_381.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_382,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_382.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_383,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_383.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_384,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_384.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_385,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_385.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_386,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_386.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_387,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_387.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_388,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_388.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_389,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_389.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_39,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_39.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_390,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_390.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_391,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_391.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_392,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_392.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_393,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_393.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_394,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_394.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_395,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_395.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_396,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_396.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_397,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_397.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_398,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_398.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_399,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_399.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_4,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_4.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_40,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_40.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_400,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_400.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_401,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_401.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_402,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_402.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_403,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_403.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_404,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_404.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_405,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_405.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_406,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_406.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_41,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_41.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_42,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_42.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_43,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_43.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_44,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_44.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_46,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_46.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_47,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_47.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_48,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_48.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_49,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_49.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_5,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_5.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_50,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_50.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_51,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_51.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_52,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_52.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_53,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_53.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_54,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_54.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_55,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_55.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_56,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_56.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_57,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_57.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_58,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_58.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_59,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_59.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_6,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_6.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_60,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_60.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_61,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_61.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_62,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_62.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_63,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_63.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_64,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_64.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_65,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_65.png,0,0,1,0,0,test
incomplete_molding_ng_camera_3_66,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_66.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_67,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_67.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_68,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_68.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_69,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_69.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_7,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_7.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_70,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_70.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_71,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_71.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_72,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_72.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_73,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_73.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_74,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_74.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_75,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_75.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_76,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_76.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_77,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_77.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_78,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_78.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_79,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_79.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_8,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_8.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_80,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_80.png,0,0,1,0,0,train
incomplete_molding_ng_camera_3_81,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_81.png,0,0,1,0,0,val
incomplete_molding_ng_camera_3_82,images/incomplete_molding_ng/incomplete_molding_ng_camera_3_82.png,0,0,1,0,0,train
